Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI
vit.cpp_large-1,prophet,2.553,1.018348623853211,0.06624703662931716,0.04936429995508731,0,0.14388021801986778,1.0871672710002789,23.75,95.94,82.2,62.487375,4.0884,2.2344
vit.cpp_large-1,kairos,2.49,0.9932189868368568,9.135632162906593e-06,0.003613888138340989,0,0.07476635514018691,1.0448488412122856,26.36,105.7,84.23,62.84025,4.37842,3.913015
vit.cpp_large-1,ptp,2.581,1.029517351416035,0.04983829931071655,0.06722618070819109,0,0.11501440018550285,0.9999924615349822,23.17,90.57,82.01,62.464375,4.160245,2.17668
whisper-1,baseline,2.525,1.0193782801776343,0.1447719771644306,0.20841510930304002,0,0.2541834469914896,1.0000346047037405,35.61,85.05,92.09,24.14186,5.781025,1.9601
whisper-1,triangel,2.506,1.011707710940654,0.39759868513513313,0.10834170481187072,0,0.667304352360037,1.130978803657717,30.14,95.15,93.02,23.238795,4.07201,2.26508
whisper-1,prophet,2.464,0.9947517157852241,0.19555804089868825,0.1576234778991241,0,0.31164097752337483,1.1857532434700444,37.3,96.19,92.76,23.992425,5.43773,2.106025
whisper-1,kairos,2.442,0.9858700040371419,0.0,0.0,0,0,1.0944573838267226,46.51,103.3,92.57,25.268355,6.75963,5.46072
whisper-1,ptp,2.527,1.0201857085183692,0.1404662681241429,0.13163612999976113,0,0.24968245327526764,1.0000259535278053,35.72,84.92,92.01,24.208465,5.81013,2.004675
whisper-2,baseline,2.523,1.0198059822150363,0.14403199296675712,0.2119535643281954,0,0.25957796408080086,0.999992325277753,37.34,86.64,93.1,23.3141,5.783335,2.046395
whisper-2,triangel,2.515,1.0165723524656427,0.3862089533241027,0.12661372627892603,0,0.5761106542221143,1.127346666244557,30.56,91.17,94.66,22.343475,4.14707,1.82263
whisper-2,prophet,2.459,0.9939369442198868,0.19059170559839916,0.1615996880966761,0,0.30821500589393314,1.184720011742325,39.33,98.13,94.43,23.06073,5.468755,2.180045
whisper-2,kairos,2.44,0.9862570735650767,0.0,0.0,0,0,1.0926645964103405,48.18,103.3,92.59,24.148685,6.756485,5.459865
whisper-2,ptp,2.523,1.0198059822150363,0.1416032152813186,0.13396795433233274,0,0.2569476620427261,0.9999817725346634,37.44,86.67,93.17,23.386755,5.799745,2.08145
whisper-3,baseline,2.514,1.0207064555420218,0.15373605071204766,0.21823487310636847,0,0.2750933007359546,1.000000961728033,37.43,85.6,92.83,22.59584,5.72319,2.0286
whisper-3,triangel,2.5,1.0150223304912709,0.409802613971246,0.11505754226759483,0,0.6808444258290046,1.1345072826855294,31.36,95.78,93.58,21.537595,3.99144,2.237175
whisper-3,prophet,2.462,0.9995939910678036,0.20606205335293049,0.16722105548404578,0,0.33210444223874247,1.1884804216215696,39.23,97.08,93.82,22.33255,5.369315,2.16322
whisper-3,kairos,2.429,0.9861956963053187,0.0,0.0,0,0,1.0947138618670027,49.23,103.3,92.71,23.49217,6.76289,5.459105
whisper-3,ptp,2.513,1.0203004466098253,0.1496142921147616,0.13845145514348126,0,0.2713518442774094,0.9999567222385182,37.57,85.58,92.61,22.656285,5.751065,2.077705
Average,baseline,0.9718,1.0283,0.0467,0.3884,0.0000,0.2013,1.0000,71.6406,101.8341,88.9431,114.5991,43.1418,39.1481
Average,triangel,0.9763,1.0330,0.1882,0.1011,0.0000,0.6677,1.0788,68.8956,106.2294,89.3537,113.4921,39.7294,38.0702
Average,prophet,0.9553,1.0109,0.0648,0.3088,0.0000,0.3444,1.0776,73.0091,106.8972,89.3522,114.5824,42.9239,39.8556
Average,kairos,0.9388,0.9934,0.0013,0.2756,0.0000,0.4306,1.0526,76.1734,111.5256,88.6819,114.8285,43.3249,42.1761
Average,ptp,0.9718,1.0283,0.0462,0.1004,0.0000,0.1927,1.0000,71.6441,101.7862,88.9088,114.6249,43.1430,39.1515
